109.2757388,23.99445505,0
88.55355947,24.86257452,0
100.2380471,23.92273622,0
103.8084734,25.55512871,0
95.65226664,26.78153932,0
101.2808839,23.88469633,0
97.7635358,26.73931471,0
94.42651845,25.1461698,0
103.0402223,26.92678478,0
100.2150312,22.36388131,0
89.28068558,24.6071142,0
97.54523078,27.04910437,0
100.1138605,25.41498063,0
105.6922876,26.5176699,0
80.22293232,24.51045268,0
97.6220721,24.05339166,0
91.15969713,23.49017255,0
91.18744417,23.54112849,0
96.01802153,24.9763674,0
81.90647231,26.75702056,0
99.81131654,24.05021263,0
89.48508482,24.13603199,0
96.41047117,25.18268774,0
89.79764012,23.59741739,0
93.18308305,25.90678268,0
84.33467026,24.23470157,0
92.60315525,22.61709557,0
88.57506454,23.2038222,0
110.0553008,23.93385529,0
96.85915986,28.94300505,0
90.6491117,23.63446395,0
92.60867295,26.16872695,0
90.82379851,25.14821316,0
84.52274288,26.84953893,0
102.9291321,27.50427985,0
97.92468872,23.71093385,0
92.58698817,23.30058054,0
99.87108466,22.71661129,0
92.20059295,23.41551572,0
107.5893378,26.12350532,0
105.2730719,25.06507466,0
97.41667657,22.7371999,0
94.99030355,24.69863728,0
103.9944886,24.39207248,0
97.6596511,23.95191204,0
105.732665,26.4835029,0
101.621635,23.10475536,0
101.695556,25.51500615,0
91.32236807,23.4920795,0
90.21097383,23.0668634,0
89.09825013,25.73274854,0
83.72366815,26.28257033,0
87.66332614,24.81459181,0
103.7346011,26.31802192,0
125.8332029,26.41689082,0
86.97887689,24.29248158,0
110.441037,24.59528613,0
80.63212624,21.54931922,0
81.72706923,26.00716126,0
105.4919948,24.05736319,0
95.96693601,25.52020065,0
108.3242783,22.17185277,0
97.06711863,22.69162144,0
102.2411084,24.47538185,0
87.5672849,25.83847254,0
90.40967975,24.97246203,0
92.61642793,24.45395585,0
94.42904135,25.65348571,0
88.60532218,25.09499147,0
98.16138957,26.77660493,0
93.75903911,25.17413446,0
90.91540074,24.97039606,0
90.98812882,24.48873442,0
96.12782605,24.8560032,0
85.58790495,22.02613742,0
101.9776895,26.39816195,0
100.3412262,24.53575458,0
93.03622346,27.42273194,0
100.1234589,25.23740442,0
89.53331242,23.28457461,0
88.37589881,27.69006534,0
84.30298947,25.9490586,0
94.53170688,25.52349587,0
96.99465207,23.55416519,0
92.93257337,22.84713883,0
95.84141548,25.99689296,0
88.56749573,26.77949283,0
103.1699316,25.84988928,0
97.2327527,26.54906476,0
81.65062871,25.93489065,0
95.78393748,24.88451988,0
92.70794872,26.20703338,0
102.4049113,23.78257262,0
91.14408671,24.36308834,0
91.61475757,27.11889829,0
107.968516,23.52027539,0
80.64611315,23.76284945,0
99.70243141,27.34431413,0
82.42852331,25.69691898,0
88.41921672,26.28646889,0
108.1553196,25.4658018,0
77.76626284,29.07324326,0
97.58742887,23.99393864,0
82.57744806,22.52899095,0
85.00377298,25.72234426,0
109.4390497,25.17485027,0
107.9171844,26.24851216,0
93.97946675,24.54029024,0
88.97631296,24.24595056,0
79.43200377,24.35792296,0
97.03643478,24.04295393,0
98.28471683,22.84807602,0
80.58483081,26.98364057,0
95.21549725,27.39677898,0
94.15082986,26.8273227,0
96.8732562,25.14304829,0
83.00665333,22.85468109,0
86.73757288,28.15542232,0
104.6369107,25.66733938,0
95.56675535,24.2531511,0
89.59775929,23.83329735,0
84.23465571,25.03031222,0
82.60956828,25.93092145,0
91.17423485,26.60914455,0
82.04865936,24.31219729,0
91.92496557,25.50363581,0
86.56948941,24.48652738,0
88.12490416,23.75474522,0
79.57034085,22.35317435,0
103.5658791,27.07281647,0
92.24500938,27.71740793,0
88.76216787,24.58936775,0
90.50990413,24.53079697,0
96.05133094,25.65407155,0
86.38548664,26.56428863,0
77.67488408,27.2180428,0
92.83336151,25.8469692,0
92.61218605,28.34679245,0
87.81132583,25.33564274,0
97.66713719,24.52610311,0
80.80611825,25.50222897,0
92.52573956,27.75508103,0
92.15493718,24.66738269,0
91.20809141,22.94820409,0
88.50611721,26.98766996,0
104.0090794,26.23610618,0
87.84329456,24.35230646,0
96.743733,24.61711646,0
88.12147832,25.84961171,0
95.61447844,23.58410903,0
116.4490805,27.37168376,0
90.89437271,22.90579978,0
87.45019286,22.93086603,0
98.48362068,25.61209236,0
82.47189755,23.40689368,0
72.32948947,23.54803334,0
81.93503047,26.31153392,0
90.3384235,23.91513746,0
96.18871323,24.01943264,0
95.55927161,22.95037934,0
93.92984124,22.17782599,0
105.4791888,25.22983197,0
85.24022942,22.56628423,0
103.5997038,26.9167473,0
100.8058612,21.15305365,0
68.22320094,27.60700495,0
96.1940331,24.70795133,0
106.7377699,26.1524636,0
95.33611752,27.20269779,0
80.4812975,24.58542373,0
75.02014374,22.73415007,0
97.92424921,25.37515153,0
89.56562019,25.41587681,0
84.1035559,25.55804955,0
97.95937814,24.82460042,0
96.9375328,25.8665969,0
97.04424225,25.04704999,0
92.38482501,23.50246003,0
104.7564473,23.9152494,0
100.2138974,23.68650236,0
90.39092537,24.5090849,0
86.14335225,26.51103022,0
81.30353067,24.91152087,0
86.81034661,29.23557639,0
106.7588372,25.608365,0
